"46474433";"0001";"80";"1";"CASA DE MOVEIS NOSSO LAR";"08";"20081231";"71";"";"";"19810806";"4754701";"";"RUA";"22";"215";"";"JARDIM NOVO I";"13847176";"SP";"6715";"";"";"";"";"";"";"";"";""
"82323452";"0001";"79";"1";"BAZAR AVENIDA";"08";"20090225";"54";"";"";"19901111";"4781400";"";"AVENIDA";"MANOEL RIBAS";"410";"";"CENTRO";"85580000";"PR";"7617";"";"";"";"";"";"";"";"";""
"08537284";"0001";"61";"1";"";"08";"20081231";"71";"";"";"19810216";"4711301";"";"AVENIDA";"SALVADOR";"2060";"";"SOLEDADE";"59104070";"RN";"1761";"";"";"";"";"";"";"";"";""
"46474524";"0001";"15";"1";"";"08";"20081231";"71";"";"";"19810806";"4781400";"";"ALAMEDA";"SSGTO GERALDO BERTI";"366";"";"PRQ NOVO MUNDO";"08210040";"SP";"7107";"";"";"";"";"";"";"";"";""
"46474805";"0001";"78";"1";"ELETRONICA CENTRAL";"08";"20030424";"01";"";"";"19761014";"4757100";"";"RUA";"CARLOS GOMES";"573";"";"CENTRO";"19400000";"SP";"6931";"";"";"";"";"";"";"";"";""
"46474839";"0001";"62";"1";"FARMACIA AVENIDA";"08";"19780616";"02";"";"";"19761101";"8888888";"";"AVENIDA";"D PEDRO II";"432";"";"CENTRO";"19400000";"SP";"6931";"";"";"";"";"";"";"";"";""
"82323684";"0001";"27";"1";"";"08";"20081231";"71";"";"";"19901109";"4774100";"";"RODOVIA";"CELSO GARCIA CID";"SN";"KM 377 MALL SHOPING";"JD SABARA";"86057230";"PR";"7667";"";"";"";"";"";"";"";"";""
"46474607";"0001";"04";"1";"BAR E EMPORIO ALVES";"08";"20081231";"71";"";"";"19760817";"4711301";"";"AVENIDA";"EUCLIDES DA CUNHA";"SN";"CAIXA POSTAL 253";"EUCLIDES DA CUNHA";"19280000";"SP";"7187";"";"";"";"";"";"";"";"";""
"63922637";"0001";"55";"1";"";"08";"20120423";"01";"";"";"19900713";"5611203";"";"RUA";"MARTIM AFONSO DE SOUZA";"120";"";"VL PIRES";"09195230";"SP";"7057";"";"";"";"";"";"";"";"";""
"08537409";"0001";"53";"1";"MERCEARIA SAO PEDRO";"02";"20051103";"00";"";"";"19810225";"4712100";"4729602";"TRAVESSA";"SAO MIGUEL";"15";"";"CENTRO";"59173000";"RN";"1681";"84";"32058887";"";"";"";"";"SERTECNATAL@UOL.COM.BR";"";""
"26682609";"0001";"81";"1";"MASSON REPRESENTACOES";"08";"19970320";"09";"";"";"19900724";"8888888";"";"RUA";"DOM CANDIDO PENSO";"378";"";"CENTRO";"76700000";"GO";"9477";"";"";"";"";"";"";"";"";""
"08537516";"0001";"81";"1";"";"08";"20040903";"01";"";"";"19921217";"8130300";"";"RUA";"PROF DJALMA SANTOS";"40";"";"POTILANDIA";"59076680";"RN";"1761";"";"";"";"";"";"";"";"";""
"63922967";"0001";"40";"1";"BAR E MERCEARIA CHEGA MAIS";"08";"20130627";"54";"";"";"19900713";"0322101";"0321301";"AVENIDA";"DAS MONCOES";"679";"";"JD RANCHO GRANDE";"13306020";"SP";"6579";"";"";"";"";"";"";"";"";""
"08537755";"0001";"31";"1";"";"08";"20031231";"01";"";"";"19810304";"4729699";"";"RUA";"GENERINA VALE";"577";"";"CENTRO";"59300000";"RN";"1639";"";"";"";"";"";"";"";"";""
"08537789";"0001";"26";"1";"CONSTRUTORA COMERCIAL FERREIRA";"08";"20150209";"73";"";"";"19810225";"4744099";"";"AVENIDA";"BENEDITO SANTANA";"45";"";"BAIRRO AMARANTE";"59299000";"RN";"1837";"";"";"";"";"";"";"";"";""
"82323759";"0001";"70";"1";"";"02";"20051103";"00";"";"";"19901109";"4712100";"";"AVENIDA";"DAS ORQUIDEAS";"01";"";"GUARITUBA";"83305580";"PR";"7769";"";"";"";"";"";"";"";"";""
"46475067";"0001";"83";"1";"BAR E SORVETERIA SANTO";"08";"19880315";"01";"";"";"19770103";"5611203";"";"RUA";"JORGE TIBIRICA";"274";"";"CENTRO";"19400000";"SP";"6931";"";"";"";"";"";"";"";"";""
"26682781";"0001";"35";"1";"POUSADA BICA D AGUA";"02";"20051103";"00";"";"";"19900727";"5510801";"8230002";"AVENIDA";"ENGENHEIRO ROBERTO MILLER";"SN";"QUADRA39 LT 17 H";"CENTRO";"72960000";"GO";"9317";"62";"33545500";"62";"33542173";"62";"33545500";"megacontabil33@gmail.com";"";""
"26682807";"0001";"45";"1";"NACIONAL MADEIRAS";"08";"20081231";"71";"";"";"19900727";"4744001";"";"RUA";"PARAISO";"36";"LT 05 QD 23";"VITORIA REGIA";"75902261";"GO";"9571";"";"";"";"";"";"";"";"";""
"08537656";"0001";"50";"1";"MERCEARIA PADRE CICERO";"08";"19970926";"09";"";"";"19810216";"4711301";"";"";"LOC  GRANJA PADRE CICERO";"SN";"BR 101 KM 65";"AREIA BRANCA";"59190000";"RN";"1643";"";"";"";"";"";"";"";"";""
"63922926";"0001";"54";"1";"BAR E EMPORIO DO KIKO";"08";"19940729";"01";"";"";"19900713";"5611203";"";"AVENIDA";"RUBENS CARAMEZ";"673";"";"CENTRO";"06657000";"SP";"6551";"";"";"";"";"";"";"";"";""
"82323932";"0001";"30";"1";"SUPERMERCADOS C B";"08";"20150209";"73";"";"";"19901120";"4711301";"";"RUA";"PARANA";"176";"";"CENTRO";"85945000";"PR";"7993";"";"";"";"";"";"";"";"";""
"63923064";"0001";"84";"1";"";"08";"20130304";"54";"";"";"19900713";"4789099";"";"RUA";"JOSINA TEIXEIRA DE CARVALHO";"845";"";"VILA IPIRANGA";"15050300";"SP";"7097";"";"";"";"";"";"";"";"";""
"03779057";"0001";"29";"1";"A PRODUTIVA";"08";"20070807";"01";"";"";"20000426";"4789004";"";"AVENIDA";"PEDRO LUDOVICO TEIXEIRA";"1015";"";"CENTRO";"77760000";"TO";"9311";"063";"4763701";"";"";"";"";"aprodutiva@brturbo.com.br";"";""
"08537870";"0001";"06";"1";"LABORATORIO DE ANALISES CLINICAS SAO FRANCISCO";"08";"20180215";"01";"";"";"19831007";"8640202";"8690999";"RUA";"LUIZ PEREIRA";"17";"TERREO";"CENTRO";"58806000";"PB";"2225";"";"";"";"";"";"";"";"";""
"08537904";"0001";"62";"1";"";"02";"20011215";"00";"";"";"19831209";"9420100";"";"RUA";"CORONEL JOSE VICENTE";"22";"";"CENTRO";"58800005";"PB";"2225";"083";"5212154";"";"";"083";"5212154";"";"";""
"63923155";"0001";"10";"1";"";"04";"20181226";"63";"";"";"19900713";"8888888";"";"RUA";"SANTA CECILIA";"201";"";"SANTO ANTONIO";"16200800";"SP";"6229";"";"";"";"";"";"";"";"";""
"82324153";"0001";"59";"1";"";"04";"20181127";"63";"";"";"19901112";"4729601";"";"AVENIDA";"SETE DE SETEMBRO";"1865";"BANCA 195 MERC MUNI";"CENTRO";"80060070";"PR";"7535";"";"";"";"";"";"";"";"";""
"46475539";"0001";"06";"1";"";"08";"20081231";"71";"";"";"19810806";"5611203";"";"RUA";"JUIOANA";"16";"A";"ITAIM PAULISTA";"01001010";"SP";"7107";"";"";"";"";"";"";"";"";""
"46475570";"0001";"39";"1";"ADRINEY BOUTIQUE";"03";"20100326";"21";"";"";"19810806";"4781400";"";"RUA";"21 DE MARCO";"304";"";"CENTRO";"15970000";"SP";"7031";"";"";"";"";"";"";"";"";""
"26683151";"0001";"85";"1";"CERAMICA TREIS BARRAS";"08";"19900731";"09";"";"";"19900731";"2342702";"";"FAZENDA";"TREIS BARRAS";"SN";"GO 118 KM 88";"ZONA RURAL";"73760000";"GO";"9597";"";"";"";"";"";"";"";"";""
"82324252";"0001";"30";"1";"";"08";"19920430";"01";"";"";"19901113";"2229301";"";"AVENIDA";"CURITIBA";"530";"";"CENTRO";"86800005";"PR";"7425";"";"";"";"";"";"";"";"";""
"63923288";"0001";"96";"1";"";"08";"20030120";"01";"";"";"19900716";"4729601";"";"RUA";"ADAO ARANHA";"14";"A";"JARDIM MIRIAM";"04417050";"SP";"7107";"";"";"";"";"";"";"";"";""
"08538175";"0001";"69";"1";"";"02";"20051103";"00";"";"";"19830617";"4731800";"4732600";"AVENIDA";"SAO PAULO";"70";"";"CENTRO";"58230000";"PB";"1971";"83";"99721576";"";"";"";"";"DEBATENACATURITE@HOTMAIL.COM";"";""
"07422170";"0001";"03";"1";"CAIXAS BRASIL";"08";"20071010";"01";"";"";"20050603";"1733800";"1732000";"AVENIDA";"MARANHO";"736";"A";"IBIRAPUERA";"45075255";"BA";"3965";"";"";"";"";"";"";"";"";""
"08538381";"0001";"79";"1";"MERCADINHO SOPRO DA ESPERANCA";"08";"19991005";"01";"";"";"19830620";"4712100";"";"RUA";"FRANCISCO M DA FONSECA";"465";"";"IMACULADA";"58309000";"PB";"1937";"";"";"";"";"";"";"";"";""
"08538431";"0001";"18";"1";"MERCEARIA REGIS";"08";"19860314";"01";"";"";"19830622";"8888888";"";"RUA";"PROJETADA QUADRA 572";"S/N";"LOTE 26";"CONJ MANGABERA";"58020388";"PB";"2051";"";"";"";"";"";"";"";"";""
"82324344";"0001";"10";"1";"PAINT HOUSE";"08";"20081231";"71";"";"";"19901113";"8888888";"";"RUA";"SAO PAULO";"1883";"";"VILA GUAIRA";"80630150";"PR";"7535";"";"";"";"";"";"";"";"";""
"63923379";"0001";"21";"1";"";"02";"20061221";"00";"";"";"19900713";"4789099";"";"AVENIDA";"TIMOTEO PENTEADO";"3249";"";"PICANCO";"07061001";"SP";"6477";"";"";"";"";"";"";"";"";""
"82324393";"0001";"53";"1";"JH USINAGEM E AFIACAO";"02";"20051103";"00";"";"";"19901113";"2539001";"";"RUA";"HAITI";"69";"";"VILA GUAIRA";"81010140";"PR";"7535";"";"";"";"";"";"";"";"";""
"63923429";"0001";"70";"1";"ESTILO CONFECCOES";"08";"20081231";"71";"";"";"19900713";"1412601";"1412603";"RUA";"JOAO BATISTA PEREIRA";"412";"";"JD SAO GILBERTO";"05596090";"SP";"7107";"";"";"";"";"";"";"";"";""
"08538357";"0001";"30";"1";"";"08";"20160210";"01";"";"";"19830621";"4120400";"4299501";"AVENIDA";"EPITACIO PESSOA";"753";"SALA 509";"DOS ESTADOS";"58032000";"PB";"2051";"";"";"";"";"";"";"";"";""
"82324575";"0001";"24";"1";"TAPECARIA NUNES";"02";"20051103";"00";"";"";"19901113";"9529199";"";"AVENIDA";"MANOEL MENDES DE CAMARGO";"2391";"";"CENTRO";"87303000";"PR";"7483";"44";"35234940";"44";"35237573";"44";"35237573";"DELTA@DELTAASSES.COM.BR";"";""
"08538647";"0001";"83";"1";"BOUTIQUE LELEKA MODAS";"08";"20081231";"71";"";"";"19830630";"4781400";"";"RUA";"DR NOMINANDO DINIZ";"89";"";"CENTRO";"58755000";"PB";"2147";"";"";"";"";"";"";"";"";""
"26683763";"0001";"78";"1";"CEREALISTA IDEAL";"04";"20181106";"63";"";"";"19900730";"1061901";"";"RUA";"RIO VERDE";"SN";"QUADRA 33 LOTE 14";"VILA BRASIL";"75920000";"GO";"9581";"";"";"";"";"";"";"";"";""
"08538498";"0001";"52";"1";"";"08";"20081231";"71";"";"";"19830627";"4120400";"4299501";"RUA";"DA AREIA";"259";"";"VARADOURO";"58010640";"PB";"2051";"";"";"";"";"";"";"";"";""
"82324633";"0001";"10";"1";"BETHA S SALAO DE CABELEIREIRAS UNISSEX";"04";"20181127";"63";"";"";"19901113";"9602501";"";"RUA";"XV DE NOVEMBRO";"297";"SALA 507";"CENTRO";"80020922";"PR";"7535";"";"";"";"";"";"";"";"";""
"08538530";"0001";"08";"1";"BOX BEZERRA";"04";"20181120";"63";"";"";"19830627";"4712100";"";"";"LOC  MERCADO JOAQUIM TORRES";"13";"BOX";"TORRE";"58040000";"PB";"2051";"";"";"";"";"";"";"";"";""
"82324682";"0001";"52";"1";"";"08";"19910611";"01";"";"";"19901112";"5823900";"";"RUA";"PREFEITO HUGO CABRAL";"192";"";"CENTRO";"86020110";"PR";"7667";"";"";"";"";"";"";"";"";""
"63923627";"0001";"34";"1";"";"08";"20081231";"71";"";"";"19900713";"8888888";"";"";"LOC  SITIO ALEXANDRE";"S N";"";"FAZENDA VELHA";"13380001";"SP";"6769";"";"";"";"";"";"";"";"";""
"26683680";"0001";"89";"1";"";"08";"20081231";"71";"";"";"19900731";"4781400";"";"RUA";"PRESIDENTE VARGAS";"393";"";"CENTRO";"75600000";"GO";"9379";"";"";"";"";"";"";"";"";""
"63923668";"0001";"20";"1";"LOJA ROMUALDO";"08";"20081231";"71";"";"";"19900713";"4754701";"";"PRACA";"SIQUEIRA CAMPOS";"27";"";"CENTRO";"13995000";"SP";"7063";"";"";"";"";"";"";"";"";""
"08538746";"0001";"65";"1";"";"08";"20081231";"71";"";"";"19810309";"4711301";"";"RUA";"ALBERTO MARANHAO";"567";"";"TIROL";"59020330";"RN";"1761";"";"";"";"";"";"";"";"";""
"26683847";"0001";"01";"1";"MAGAZINE CLAUDINA";"08";"20070202";"01";"";"";"19900731";"4755501";"";"AVENIDA";"4";"39";"";"CENTRO";"75830002";"GO";"9459";"";"";"";"";"";"";"";"";""
"82324864";"0001";"23";"1";"";"03";"20230207";"18";"";"";"19901113";"4753900";"9521500";"RUA";"MANOEL RIBAS";"469";"";"BRASILIA";"85504330";"PR";"7751";"46";"30257341";"46";"32251272";"";"";"";"";""
"82324898";"0001";"18";"1";"BAR DONAN";"08";"19941020";"01";"";"";"19901113";"4712100";"";"RUA";"MARIA MOREIRA RENO";"148";"";"CENTRO";"86350000";"PR";"7853";"";"";"";"";"";"";"";"";""
"82324914";"0001";"72";"1";"CONSTRUTORA APPEL";"04";"20210317";"63";"";"";"19901113";"4744099";"";"RUA";"ANGELO CASAGRANDE";"141";"LOJA  01";"JARDIM ARACATUBA";"83430000";"PR";"7477";"41";"92188143";"";"";"";"";"";"";""
"46476792";"0001";"76";"1";"EMPORIO VENCESLAU";"08";"20211103";"01";"";"";"19740807";"5611201";"";"RUA";"FELIPE DOS SANTOS";"563";"";"CENTRO";"19400000";"SP";"6931";"018";"";"";"";"";"";"";"";""
"63923940";"0001";"72";"1";"MARTHA BONIN EVENTOS E PRODUCOES ARTISTICAS";"08";"20081231";"71";"";"";"19900713";"8888888";"";"RUA";"LIVI";"223";"";"PINHEIROS";"05448030";"SP";"7107";"";"";"";"";"";"";"";"";""
"63923973";"0001";"12";"1";"";"08";"20081231";"71";"";"";"19900713";"8888888";"";"RUA";"24 DE DEZEMBRO";"1375";"";"CENTRO";"17500060";"SP";"6681";"";"";"";"";"";"";"";"";""
"08538969";"0001";"22";"1";"";"08";"19910311";"01";"";"";"19810311";"4711301";"";"RUA";"DEZEMB CELSO SALES";"S/N";"";"CENTRO";"59162000";"RN";"1841";"";"";"";"";"";"";"";"";""
"63923916";"0001";"33";"1";"SINTONIA";"08";"20031002";"01";"";"";"19900713";"4781400";"";"RUA";"TREZE DE MAIO";"569";"";"CENTRO";"13480933";"SP";"6639";"";"";"";"";"";"";"";"";""
"26684092";"0001";"60";"1";"LOR RAYNE CONFECCOES";"04";"20190226";"63";"";"";"19900806";"1412601";"1412603";"RUA";"ANTONIO BRAS GOMIDES";"124";"QD.04 LT.03";"CONJ.CEZARIO DA MATA";"76330000";"GO";"9431";"";"";"";"";"";"";"";"";""
"82325119";"0001";"07";"1";"";"08";"19930428";"01";"";"";"19901113";"4781400";"";"RUA";"IPE";"1123";"";"CENTRO";"85460000";"PR";"7955";"";"";"";"";"";"";"";"";""
"08539025";"0001";"70";"1";"";"08";"20030527";"01";"";"";"19810311";"4711301";"";"FAZENDA";"COBE DE CIMA";"S/N";"";"VERA CRUZ";"59184000";"RN";"1895";"";"";"";"";"";"";"";"";""
"26684167";"0001";"02";"1";"MALHARIA CENTRAL";"08";"20081231";"71";"";"";"19900730";"4755501";"";"RUA";"LUIS HOLANDA";"14";"";"CENTRO";"75040300";"GO";"9221";"";"";"";"";"";"";"";"";""
"08539207";"0001";"40";"1";"";"08";"20081231";"71";"";"";"19810316";"4530701";"";"RUA";"PRESIDENTE BANDEIRA";"344";"";"ALECRIM";"59032200";"RN";"1761";"";"";"";"";"";"";"";"";""
"08539231";"0001";"80";"1";"";"08";"19911230";"01";"";"";"19810316";"8888888";"";"RUA";"PRINCESA ISABEL";"679";"";"CIDADE ALTA";"59025400";"RN";"1761";"";"";"";"";"";"";"";"";""
"08539074";"0001";"02";"1";"SOLIDA";"02";"20051103";"00";"";"";"19960820";"0153901";"0151203,0810006,6810201,6822600,0724301,0729405,0810004,0810007,0710301,0990403,0810002";"FAZENDA";"ALIVIO";"SN";"";"COMUNIDADE ALIVIO";"59535000";"RN";"1733";"84";"99812570";"";"";"";"";"FAZENDAALIVIO@GMAIL.COM";"";""
"46477170";"0001";"62";"1";"TRANSPORTADORA 3R";"08";"19880419";"01";"";"";"19810806";"4930201";"";"";"LOC  EST CAMPINAS MOGI MIRIM";"S N";"KM 125";"RURAL";"13910001";"SP";"6595";"";"";"";"";"";"";"";"";""
"08539132";"0001";"06";"1";"QUINTAS FOTO";"08";"19870528";"01";"";"";"19810311";"8888888";"";"RUA";"TOMAZ XAVIER";"20";"";"QUINTAS";"59035340";"RN";"1761";"";"";"";"";"";"";"";"";""
"08539165";"0001";"48";"1";"";"08";"19910617";"01";"";"";"19810312";"1091101";"";"RUA";"DOS IPES";"257";"";"NEOPOLIS";"59080200";"RN";"1761";"";"";"";"";"";"";"";"";""
"00870010";"0001";"88";"1";"";"02";"20051103";"00";"";"";"19951020";"9430800";"9493600,9499500";"SITIO";"LAGOA COBERTA";"S/N";"";"ZONA RURAL";"63150000";"CE";"1353";"";"";"";"";"";"";"";"";""
"63924302";"0001";"76";"1";"";"08";"20081231";"71";"";"";"19900713";"5611203";"";"RUA";"ERMINIA CHIMENTI";"358";"";"SAO JOAO CLIMACO";"04257230";"SP";"7107";"";"";"";"";"";"";"";"";""
"08539488";"0001";"31";"1";"";"08";"20081231";"71";"";"";"19831209";"9430800";"9493600,9499500";"RUA";"MIGUEL BARBOSA";"SN";"";"CENTRO";"59240000";"RN";"1877";"";"";"";"";"";"";"";"";""
"63924559";"0001";"28";"1";"";"08";"20081231";"71";"";"";"19900713";"8130300";"";"RUA";"TEERA";"258";"";"VILA LEOPOLDINA";"05301000";"SP";"7107";"";"";"";"";"";"";"";"";""
"82325382";"0001";"98";"1";"";"08";"20090622";"54";"";"";"19901113";"8130300";"";"AVENIDA";"MUNHOZ DA ROCHA";"410";"CX POSTAL 068";"CENTRO";"87160000";"PR";"7675";"";"";"";"";"";"";"";"";""
"82325416";"0001";"44";"1";"DELAFONTE";"08";"20020426";"01";"";"";"19901113";"4723700";"";"RUA";"ISAAC FERREIRA DA CRUZ";"4135";"CASA 02";"SITIO CERCADO";"81910000";"PR";"7535";"";"";"";"";"";"";"";"";""
"08539348";"0001";"63";"1";"";"04";"20210423";"63";"";"";"19810316";"4712100";"";"RUA";"GETULIO VARGAS";"72";"";"CENTRO";"59670000";"RN";"1889";"";"";"";"";"";"";"";"";""
"08539371";"0001";"58";"1";"ILZELIAS NEGOCIOS IMOBILIARIOS";"08";"20081231";"71";"";"";"19810316";"8888888";"";"RUA";"PRAIA DE COQUEIROS";"2270";"";"PONTA NEGRA";"59092150";"RN";"1761";"";"";"";"";"";"";"";"";""
"26684472";"0001";"02";"1";"DEPOSITO BELA VISTA";"08";"20081231";"71";"";"";"19900730";"4744001";"";"AVENIDA";"F";"893";"";"ALTO DA BELA VISTA";"75114090";"GO";"9221";"";"";"";"";"";"";"";"";""
"82325614";"0001";"08";"1";"ESTOFARIA J K";"08";"20081231";"71";"";"";"19901114";"9529102";"";"AVENIDA";"SALGADO FILHO";"5725";"";"UBERABA";"81570000";"PR";"7535";"";"";"";"";"";"";"";"";""
"08539561";"0001";"75";"1";"";"08";"20081231";"71";"";"";"19840424";"8711502";"";"RUA";"PREFEITO ALCINDO GOMES";"44";"";"ANTONIO RAFAEL";"59380000";"RN";"1661";"";"";"";"";"";"";"";"";""
"46477717";"0001";"20";"1";"BAZAR YAMAZAKI";"08";"20081231";"71";"";"";"19740220";"4781400";"";"AVENIDA";"SAO PAULO";"1006";"";"CENTRO";"17730000";"SP";"6821";"";"";"";"";"";"";"";"";""
"08539447";"0001";"45";"1";"";"08";"20080702";"01";"";"";"19821221";"9430800";"9493600,9499500";"RUA";"VIVALDO PEREIRA ARAUJO";"305";"";"CENTRO";"59380000";"RN";"1661";"";"";"";"";"";"";"";"";""
"46477733";"0001";"12";"1";"CANTINA RECREIO";"08";"20081231";"71";"";"";"19761214";"8888888";"";"AVENIDA";"PERNAMBUCO";"S N";"";"CENTRO";"17730000";"SP";"6821";"";"";"";"";"";"";"";"";""
"26684704";"0001";"14";"1";"AUTO PECAS FALCAO";"08";"20081231";"71";"";"";"19900730";"4530701";"";"AVENIDA";"PARANA";"756";"";"CAMPINAS";"74673050";"GO";"9373";"";"";"";"";"";"";"";"";""
"08539678";"0001";"59";"1";"TEATRO JESIEL FIGUEIREDO";"08";"20150209";"73";"";"";"19830315";"9430800";"9493600,9499500";"RUA";"FONSECA E SILVA";"SN";"";"ALECRIM";"59040270";"RN";"1761";"";"";"";"";"";"";"";"";""
"63924757";"0001";"91";"1";"MERCEARIA OLIVEIRA";"08";"20080618";"01";"";"";"19900713";"4712100";"";"RUA";"MODESTA BARR.MIGUELLIS";"130";"VILA SAO JOAO";"SAO SILVESTRE";"12315310";"SP";"6589";"";"";"";"";"";"";"";"";""
"46478012";"0001";"27";"1";"BOMBAS JORGINA";"08";"20081231";"71";"";"";"19760811";"4774100";"";"RUA";"MIGUEL COUTO";"223";"";"CENTRO";"17740000";"SP";"6977";"";"";"";"";"";"";"";"";""
"08539850";"0001";"74";"1";"";"08";"20081231";"71";"";"";"19820329";"9420100";"";"RUA";"MANOEL JOAQUIM DE SOUZA";"128";"";"CENTRO";"59258000";"RN";"1867";"";"";"";"";"";"";"";"";""
"82325762";"0001";"22";"1";"";"08";"19910618";"01";"";"";"19901114";"7111100";"";"RUA";"DOMINGOS CORDEIRO";"1535";"";"CENTRO";"83601120";"PR";"7481";"";"";"";"";"";"";"";"";""
"82325796";"0001";"17";"1";"";"08";"20081231";"71";"";"";"19901116";"8888888";"";"AVENIDA";"DR DAVID FEDERMANN";"1274";"";"BRASILINHA";"84240000";"PR";"7767";"";"";"";"";"";"";"";"";""
"08539769";"0001";"94";"1";"AECAMP";"02";"20230223";"00";"";"";"19830404";"9430800";"9493600,9499500";"RUA";"JOSE BEZERRA DA SILVA";"SN";"";"CENTRO";"59275000";"RN";"1843";"";"";"";"";"";"";"";"";""
"08539793";"0001";"23";"1";"OFICIO UNICO DE PASSA E FICA/RN";"02";"19980728";"00";"";"";"19811124";"6912500";"";"RUA";"FRANCISCO PINTO FERREIRA";"59";"";"CENTRO";"59218000";"RN";"1781";"84";"88864594";"84";"99852218";"";"";"CARTORIOPASSAEFICARN@GMAIL.COM";"";""
"63924914";"0001";"69";"1";"";"08";"20080430";"01";"";"";"19900712";"5611203";"";"RUA";"ANTONIO DE OLIVEIRA F";"673";"";"CIDADE NOVA JACAREI";"12315310";"SP";"6589";"";"";"";"";"";"";"";"";""
"63925135";"0001";"88";"1";"BAR DO TITO";"08";"20081231";"71";"";"";"19900716";"4723700";"";"RUA";"ALFREDO BAUER";"06";"";"CENTRO";"17207030";"SP";"6607";"";"";"";"";"";"";"";"";""
"82326208";"0001";"60";"1";"BITS & BYTES INFORMATICA";"08";"19931217";"01";"";"";"19901119";"4789007";"";"AVENIDA";"BRASIL";"3992";"2 ANDAR SALA 05";"CENTRO";"87013000";"PR";"7691";"";"";"";"";"";"";"";"";""
"46478475";"0001";"99";"1";"LANCHONETE BRASILIA";"04";"20231121";"63";"";"";"19760811";"5611201";"";"AVENIDA";"PRESIDENTE ROOSEVELT";"1149";"";"CENTRO";"17900000";"SP";"6389";"";"";"";"";"";"";"";"";""
"08539926";"0001";"61";"1";"ARTENOSSA";"08";"20081231";"71";"";"";"19840130";"4774100";"";"AVENIDA";"PRUDENTE DE MORAIS";"470";"";"PETROPOLIS";"59020400";"RN";"1761";"";"";"";"";"";"";"";"";""
"82326059";"0001";"39";"1";"FARMACIA DO ROSARIO";"08";"19910731";"01";"";"";"19901116";"4771701";"";"RUA";"JOAQUIM NABUCO";"26";"";"VILA 26 DE OUTUBRO";"84026080";"PR";"7777";"";"";"";"";"";"";"";"";""
"82326083";"0001";"78";"1";"BINHA CONFECCOES";"08";"19950524";"01";"";"";"19901116";"4781400";"";"RUA";"JACAREZINHO";"1344";"";"MERCES";"80810130";"PR";"7535";"";"";"";"";"";"";"";"";""
"26685073";"0001";"58";"1";"SOARES MATERIAIS PARA CONSTRUCAO";"04";"20181106";"63";"";"";"19900730";"4744001";"";"RUA";"DO CONTORNO";"S N";"QD 18 LT 13 E 14";"SETOR OESTE";"75880000";"GO";"9455";"";"";"";"";"";"";"";"";""
"26685107";"0001";"04";"1";"ACOUQUE GARAVELO";"08";"20081231";"71";"";"";"19900730";"4722901";"";"AVENIDA";"IGUALDADE";"S N";"QD 114 LT 20";"SETOR GARAVELO";"74930530";"GO";"9227";"";"";"";"";"";"";"";"";""
"63925192";"0001";"67";"1";"BAR E MERCEARIA SOARES";"04";"20190115";"63";"";"";"19900716";"4712100";"";"RUA";"LAZARO LEMES DA SILVA";"690";"";"MOREIRAS";"18170000";"SP";"6857";"";"";"";"";"";"";"";"";""
"08540247";"0001";"02";"1";"DROGARIA SAO JOSE";"08";"20081231";"71";"";"";"19680318";"4771701";"";"RUA";"DR PEDRO VELHO";"11";"";"";"59162000";"RN";"1841";"";"";"";"";"";"";"";"";""
"46478327";"0001";"74";"1";"";"08";"19850807";"01";"";"";"19760714";"8888888";"";"";"LOC  CHACARA AQUARIUS";"S/N";"KM 3";"CANTA GALO";"17900000";"SP";"6389";"";"";"";"";"";"";"";"";""
"46478368";"0001";"60";"1";"MERCEARIA DO DIVINO";"08";"19790209";"01";"";"";"19760722";"8888888";"";"RUA";"DR MAGID ZACHARIAS";"644";"";"VILA BAHIA";"17900000";"SP";"6389";"";"";"";"";"";"";"";"";""
"26685313";"0001";"14";"1";"M J LEILOES";"08";"19900730";"09";"";"";"19900730";"8130300";"";"RODOVIA";"GO 164 KM 225";"SN";"";"ZONA RURAL";"76520000";"GO";"9653";"";"";"";"";"";"";"";"";""
"46478699";"0001";"09";"1";"CASA FERREIRA";"08";"20081231";"71";"";"";"19760927";"4711301";"";"ESTRADA";"MUNICIP MONTE CASTELO";"SN";"";"GLEBA SECA";"17960000";"SP";"6733";"";"";"";"";"";"";"";"";""
"63925333";"0001";"41";"1";"";"08";"19920731";"01";"";"";"19900716";"8888888";"";"RUA";"ESCRIVAO MARCOS SODRE";"568";"";"VILA NOVA";"14400902";"SP";"6425";"";"";"";"";"";"";"";"";""
"63925481";"0001";"66";"1";"VIDRACARIA CASTILHO";"08";"20230908";"01";"";"";"19900716";"4743100";"4789099";"RUA";"PRESIDENTE KENNEDY";"289";"";"CENTRO";"18740000";"SP";"7177";"";"";"";"";"";"";"";"";""
"63925515";"0001";"12";"1";"";"04";"20181023";"63";"";"";"19900716";"4644301";"";"RUA";"MARIA CASUSA FEITOSA";"203";"";"JD JORDANOPOLIS";"04830000";"SP";"7107";"";"";"";"";"";"";"";"";""
"08540569";"0001";"51";"1";"";"08";"20081231";"71";"";"";"19830711";"1066000";"";"RUA";"ROMUALDO ROLIM";"S/N";"";"CENTRO";"58900000";"PB";"1975";"";"";"";"";"";"";"";"";""
"82326406";"0001";"23";"1";"";"08";"19960430";"01";"";"";"19901116";"4623109";"";"RODOVIA";"BR 153 KM 40";"SN";"BOX 1";"SEDE";"86430000";"PR";"7859";"";"";"";"";"";"";"";"";""
